,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_EURUSD,PUT_EURUSD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
21,21,EURO FX - CHICAGO MERCANTILE EXCHANGE,2006-11-07,07.11.2006,99741,CME,0,99,178237,15728,114291,7545,21878,4223,3000,68434,13554,3187,5447,4616,0,125219,150416,53018,27821,16007.0,2348.0,19705.0,62.0,-1298.0,-755.0,78.0,12436.0,-1309.0,-12.0,-1080.0,1731.0,0.0,12534.0,19500.0,3473.0,-3493.0,100,8.8,64.1,4.2,12.3,2.4,1.7,38.4,7.6,1.8,3.1,2.6,0.0,70.3,84.4,29.7,15.6,131,11.0,28.0,8.0,10.0,5.0,6.0,37.0,21.0,8.0,11.0,7.0,0.0,84.0,69.0,22.1,40.2,32.1,52.2,22.0,38.5,30.9,49.3,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.669366248719,SHORT,-0.758066128797,LONG,0.676410865484,LONG,2006-11-13,688.07,769.54,0.088863574469,769.54,2521.95,-0.002288462539,0.667834429134,0.598842342776,769.54,845.94,0.137127362715,0.643195482776,769.54,5507.16
22,22,EURO FX - CHICAGO MERCANTILE EXCHANGE,2006-11-14,14.11.2006,99741,CME,0,99,170609,19295,110144,6744,21625,4012,3366,56684,9314,3090,4980,2905,0,115784,139575,54825,31034,-7628.0,3567.0,-4147.0,-801.0,-253.0,-211.0,366.0,-11750.0,-4240.0,-97.0,-467.0,-1711.0,0.0,-9435.0,-10841.0,1807.0,3213.0,100,11.3,64.6,4.0,12.7,2.4,2.0,33.2,5.5,1.8,2.9,1.7,0.0,67.9,81.8,32.1,18.2,124,13.0,24.0,7.0,10.0,5.0,7.0,35.0,19.0,11.0,10.0,8.0,0.0,84.0,65.0,17.9,40.4,27.4,53.6,17.4,38.3,26.0,50.6,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.717749022698,SHORT,-0.701867288839,LONG,0.687014861333,LONG,2006-11-20,681.9,-16992.44,0.048382773979,-16992.44,-14470.49,-0.00312295359191,0.715507525809,0.679055916908,-16992.44,-16146.5,0.137126854496,0.653672636384,-16992.44,-11485.28
23,23,EURO FX - CHICAGO MERCANTILE EXCHANGE,2006-11-21,21.11.2006,99741,CME,0,99,178692,25082,119384,6656,21351,3721,3018,58168,8740,2982,5913,3478,0,123170,147979,55522,30713,8083.0,5787.0,9240.0,-88.0,-274.0,-291.0,-348.0,1484.0,-574.0,-108.0,933.0,573.0,0.0,7386.0,8404.0,697.0,-321.0,100,14.0,66.8,3.7,11.9,2.1,1.7,32.6,4.9,1.7,3.3,1.9,0.0,68.9,82.8,31.1,17.2,125,16.0,22.0,7.0,11.0,5.0,7.0,40.0,15.0,10.0,11.0,5.0,0.0,90.0,59.0,15.3,45.1,25.0,57.8,14.9,43.5,23.9,54.7,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.73874574042,SHORT,-0.652762587737,LONG,0.703174856414,LONG,2006-11-27,945.48,-4110.31,0.020996717722,-4110.31,-18580.8,-0.00368750317207,0.736021613159,0.721586266695,-4110.31,-20256.81,0.137126713797,0.65914383672,-4110.31,-15595.59
24,24,EURO FX - CHICAGO MERCANTILE EXCHANGE,2006-11-28,28.11.2006,99741,CME,0,99,207573,23290,133157,9025,24985,2212,2868,72313,11785,4511,9120,1796,15,146127,165369,61446,42204,28881.0,-1792.0,13773.0,2369.0,3634.0,-1509.0,-150.0,14145.0,3045.0,1529.0,3207.0,-1682.0,15.0,22957.0,17390.0,5924.0,11491.0,100,11.2,64.1,4.3,12.0,1.1,1.4,34.8,5.7,2.2,4.4,0.9,0.0,70.4,79.7,29.6,20.3,131,14.0,23.0,14.0,12.0,,8.0,45.0,16.0,13.0,14.0,4.0,,103.0,64.0,16.1,44.0,24.6,56.4,15.6,42.6,23.4,53.2,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.71973174154,SHORT,-0.702263386323,LONG,0.837335000184,LONG,2006-12-04,1253.75,1367.08,-0.01901399888,1367.08,-17213.72,-0.00451230368542,0.71648409335,0.734070794535,1367.08,-18889.73,0.137126676953,0.242363973228,1367.08,-14228.51
25,25,EURO FX - CHICAGO MERCANTILE EXCHANGE,2006-12-05,05.12.2006,99741,CME,0,99,223733,23504,144787,12125,23037,2678,4169,80295,13077,5919,7404,3747,0,156453,186502,67280,37231,16160.0,214.0,11630.0,3100.0,-1948.0,466.0,1301.0,7982.0,1292.0,1408.0,-1716.0,1951.0,-15.0,10326.0,21133.0,5834.0,-4973.0,100,10.5,64.7,5.4,10.3,1.2,1.9,35.9,5.8,2.6,3.3,1.7,0.0,69.9,83.4,30.1,16.6,140,15.0,23.0,15.0,11.0,,8.0,49.0,19.0,16.0,14.0,7.0,0.0,106.0,73.0,18.2,45.1,26.6,57.8,17.6,43.3,24.7,55.0,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.719894615088,SHORT,-0.720674308192,LONG,0.791716896753,LONG,2006-12-11,167.79,1314.15,0.000162873548,1314.15,-15899.57,-0.00411698224241,0.716930821741,0.719143548382,1314.15,-17575.58,0.137126665986,0.189197040729,1314.15,-12914.36
26,26,EURO FX - CHICAGO MERCANTILE EXCHANGE,2006-12-12,12.12.2006,99741,CME,0,99,230245,25589,151515,22761,20139,5580,3161,82572,7682,2903,6875,2959,550,164550,197111,65695,33134,6512.0,2085.0,6728.0,10636.0,-2898.0,2902.0,-1008.0,2277.0,-5395.0,-3016.0,-529.0,-788.0,550.0,8097.0,10609.0,-1585.0,-4097.0,100,11.1,65.8,9.9,8.7,2.4,1.4,35.9,3.3,1.3,3.0,1.3,0.2,71.5,85.6,28.5,14.4,126,18.0,18.0,16.0,10.0,4.0,8.0,48.0,12.0,9.0,12.0,6.0,,98.0,61.0,17.3,47.3,26.2,60.5,14.5,45.0,22.2,57.2,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.829769317703,SHORT,-0.711028548198,LONG,0.566079552082,LONG,2006-12-18,986.71,938.07,0.109874702615,938.07,-14961.5,-0.00185532885001,0.828229822749,0.742645008697,938.07,-16637.51,0.137126778377,0.297658873275,938.07,-11976.29
27,27,EURO FX - CHICAGO MERCANTILE EXCHANGE,2006-12-19,19.12.2006,99741,CME,0,99,194079,20276,140555,478,21012,8960,2660,78431,8431,1314,7350,2152,0,131521,164550,62558,29529,-36166.0,-5313.0,-10960.0,-22283.0,873.0,3380.0,-501.0,-4141.0,749.0,-1589.0,475.0,-807.0,-550.0,-33029.0,-32561.0,-3137.0,-3605.0,100,10.4,72.4,0.2,10.8,4.6,1.4,40.4,4.3,0.7,3.8,1.1,0.0,67.8,84.8,32.2,15.2,128,15.0,16.0,4.0,10.0,6.0,7.0,48.0,13.0,9.0,14.0,6.0,0.0,95.0,53.0,18.5,49.5,27.0,65.3,18.5,49.3,26.9,65.1,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.805875987198,SHORT,-0.747859554439,LONG,0.402108634726,LONG,2006-12-25,780.54,795.01,-0.023893330505,795.01,-14166.49,-0.00461288861793,0.802158571029,0.823971060902,795.01,-15842.5,0.13712669405,0.296736671028,795.01,-11181.28
28,28,EURO FX - CHICAGO MERCANTILE EXCHANGE,2006-12-26,26.12.2006,99741,CME,0,99,186755,20597,135572,900,21622,8318,2643,70848,10888,1401,6949,1233,186,125146,161141,61609,25614,-7324.0,321.0,-4983.0,422.0,610.0,-642.0,-17.0,-7583.0,2457.0,87.0,-401.0,-919.0,186.0,-6375.0,-3409.0,-949.0,-3915.0,100,11.0,72.6,0.5,11.6,4.5,1.4,37.9,5.8,0.8,3.7,0.7,0.1,67.0,86.3,33.0,13.7,124,15.0,18.0,4.0,10.0,5.0,7.0,42.0,15.0,9.0,14.0,5.0,,89.0,56.0,20.0,48.1,28.3,65.3,19.9,47.6,28.2,64.9,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.733581286092,SHORT,-0.736221657307,LONG,0.444355377422,LONG,2007-01-01,-4618.49,871.17,-0.072294701106,871.17,-13295.32,-0.00561065818341,0.729465412246,0.789829766458,871.17,-14971.33,0.137126712823,0.2975704446,871.17,-10310.11
29,29,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-01-03,03.01.2007,99741,CME,0,99,189612,24784,128658,2485,23001,8283,2507,64339,11520,701,7894,3671,188,125899,158013,63713,31599,2857.0,4187.0,-6914.0,1585.0,1379.0,-35.0,-136.0,-6509.0,632.0,-700.0,945.0,2438.0,2.0,753.0,-3128.0,2104.0,5985.0,100,13.1,67.9,1.3,12.1,4.4,1.3,33.9,6.1,0.4,4.2,1.9,0.1,66.4,83.3,33.6,16.7,132,18.0,18.0,6.0,11.0,4.0,7.0,42.0,16.0,7.0,15.0,8.0,,94.0,59.0,18.0,45.1,25.2,60.6,18.0,43.9,25.2,59.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.696278622181,SHORT,-0.676959372271,LONG,0.470464135021,LONG,2007-01-08,720.71,733.3,-0.037302663911,733.3,-12562.02,-0.00488931518602,0.69287429654,0.725032818286,733.3,-14238.03,0.137126684903,0.2635691209,733.3,-9576.81
30,30,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-01-09,09.01.2007,99741,CME,0,99,183293,27982,125844,2450,23768,7399,2337,57696,10102,962,7447,2715,164,122806,151973,60487,31320,-6319.0,3198.0,-2814.0,-35.0,767.0,-884.0,-170.0,-6643.0,-1418.0,261.0,-447.0,-956.0,-24.0,-3093.0,-6040.0,-3226.0,-279.0,100,15.3,68.7,1.3,13.0,4.0,1.3,31.5,5.5,0.5,4.1,1.5,0.1,67.0,82.9,33.0,17.1,127,21.0,16.0,8.0,12.0,5.0,8.0,34.0,16.0,7.0,16.0,7.0,,92.0,59.0,23.1,47.1,30.5,62.7,23.0,46.2,30.4,61.8,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.701997109059,SHORT,-0.636186340411,LONG,0.525202939006,LONG,2007-01-15,919.7,922.87,0.005718486878,922.87,-11639.15,-0.00400245610752,0.699187396442,0.696889464776,922.87,-13315.16,0.137126668516,0.22526252582,922.87,-8653.94
31,31,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-01-16,16.01.2007,99741,CME,0,99,164594,25869,97534,3319,24147,7145,2312,34131,9659,1635,9231,2682,192,100836,124478,63758,40116,-18699.0,-2113.0,-28310.0,869.0,379.0,-254.0,-25.0,-23565.0,-443.0,673.0,1784.0,-33.0,28.0,-21970.0,-27495.0,3271.0,8796.0,100,15.7,59.3,2.0,14.7,4.3,1.4,20.7,5.9,1.0,5.6,1.6,0.1,61.3,75.6,38.7,24.4,119,21.0,14.0,7.0,14.0,4.0,8.0,29.0,18.0,10.0,13.0,6.0,,88.0,57.0,16.1,48.4,23.2,57.4,16.0,47.0,23.0,56.0,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.558849052295,SHORT,-0.580739528212,LONG,0.543333759427,LONG,2007-01-22,769.58,780.3,-0.143148056764,780.3,-10858.85,-0.00707126396813,0.554897283128,0.671106145613,780.3,-12534.86,0.137126839789,0.326120380737,780.3,-7873.64
32,32,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-01-23,23.01.2007,99741,CME,0,99,169518,30043,101383,4522,24846,8935,2141,41113,10734,1584,10014,4543,0,114263,133842,55255,35676,4924.0,4174.0,3849.0,1203.0,699.0,1790.0,-171.0,6982.0,1075.0,-51.0,783.0,1861.0,-192.0,13427.0,9364.0,-8503.0,-4440.0,100,17.7,59.8,2.7,14.7,5.3,1.3,24.3,6.3,0.9,5.9,2.7,0.0,67.4,79.0,32.6,21.0,130,24.0,14.0,9.0,13.0,5.0,8.0,37.0,16.0,9.0,14.0,7.0,0.0,98.0,58.0,16.6,50.5,23.5,59.8,16.5,49.0,23.3,58.3,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.585935541111,SHORT,-0.542814968119,LONG,0.471004410763,LONG,2007-01-29,886.03,886.58,0.027086488816,886.58,-9972.27,-0.00356196564735,0.583848458842,0.56409892767,886.58,-11648.28,0.137126713259,0.332479795628,886.58,-6987.06
33,33,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-01-30,30.01.2007,99741,CME,0,99,174218,35253,103255,3339,24310,9489,2156,47316,14363,1336,7174,2669,199,121083,136806,53135,37412,4700.0,5210.0,1872.0,-1183.0,-536.0,554.0,15.0,6203.0,3629.0,-248.0,-2840.0,-1874.0,199.0,6820.0,2964.0,-2120.0,1736.0,100,20.2,59.3,1.9,14.0,5.4,1.2,27.2,8.2,0.8,4.1,1.5,0.1,69.5,78.5,30.5,21.5,126,24.0,14.0,8.0,12.0,5.0,8.0,33.0,20.0,10.0,13.0,5.0,,96.0,58.0,22.0,48.6,29.3,58.8,21.4,47.3,28.8,57.5,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.534266119749,SHORT,-0.490960810928,LONG,0.438504097754,LONG,2007-02-05,629.28,653.28,-0.051669421362,653.28,-9318.99,-0.00518547856241,0.531495694238,0.574503173268,653.28,-10995.0,0.137126695657,0.330207173009,653.28,-6333.78
34,34,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-02-06,06.02.2007,99741,CME,0,99,182666,54127,107886,3314,23095,10499,2197,36900,18984,1605,6564,3619,295,128097,148399,54569,34267,8448.0,18874.0,4631.0,-25.0,-1215.0,1010.0,41.0,-10416.0,4621.0,269.0,-610.0,950.0,96.0,7014.0,11593.0,1434.0,-3145.0,100,29.6,59.1,1.8,12.6,5.7,1.2,20.2,10.4,0.9,3.6,2.0,0.2,70.1,81.2,29.9,18.8,131,23.0,16.0,7.0,11.0,5.0,8.0,34.0,23.0,11.0,13.0,6.0,,95.0,65.0,25.0,47.5,31.9,57.7,24.4,46.3,31.3,56.5,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.320592656216,SHORT,-0.331819051558,LONG,0.374947907364,LONG,2007-02-12,679.86,-6154.41,-0.213673463533,-6154.41,-15473.4,-0.00852510925378,0.317859568796,0.488820744049,-6154.41,-17149.41,0.137127068447,0.393443947698,-6154.41,-12488.19
35,35,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-02-13,13.02.2007,99741,CME,0,99,187086,31170,121569,2503,22484,11690,2273,64685,15011,1436,8665,1061,208,133424,155751,53662,31335,4420.0,-22957.0,13683.0,-811.0,-611.0,1191.0,76.0,27785.0,-3973.0,-169.0,2101.0,-2558.0,-87.0,5327.0,7352.0,-907.0,-2932.0,100,16.7,65.0,1.3,12.0,6.2,1.2,34.6,8.0,0.8,4.6,0.6,0.1,71.3,83.3,28.7,16.7,133,23.0,16.0,5.0,11.0,6.0,8.0,39.0,20.0,11.0,16.0,,,100.0,59.0,21.0,51.1,28.0,61.1,20.9,49.9,27.9,59.9,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.623293515358,SHORT,-0.591852768448,LONG,0.315854158132,LONG,2007-02-19,634.99,654.11,0.302700859142,654.11,-14819.29,0.0021196840065,0.624614700654,0.384437285548,654.11,-16495.3,0.137127601743,0.487515726357,654.11,-11834.08
36,36,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-02-20,20.02.2007,99741,CME,0,99,202370,31706,141691,2138,23451,11783,2365,73637,10136,1664,12032,1426,317,147310,171520,55060,30850,15284.0,536.0,20122.0,-365.0,967.0,93.0,92.0,8952.0,-4875.0,228.0,3367.0,365.0,109.0,13886.0,15769.0,1398.0,-485.0,100,15.7,70.0,1.1,11.6,5.8,1.2,36.4,5.0,0.8,5.9,0.7,0.2,72.8,84.8,27.2,15.2,137,21.0,18.0,6.0,12.0,6.0,7.0,43.0,15.0,9.0,18.0,4.0,,105.0,57.0,22.1,53.2,28.4,64.4,22.0,52.2,28.3,63.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.758012724864,SHORT,-0.634295864404,LONG,0.331157404779,LONG,2007-02-26,351.44,720.26,0.134719209506,720.26,-14099.03,-0.00134317201359,0.756994583386,0.651370739644,720.26,-15775.04,0.137127059116,0.440115691256,720.26,-11113.82
37,37,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-02-27,27.02.2007,99741,CME,0,99,221471,34300,154035,3175,22824,12190,2891,82058,12322,2114,12134,1791,226,159722,188744,61749,32727,19101.0,2594.0,12344.0,1037.0,-627.0,407.0,526.0,8421.0,2186.0,450.0,102.0,365.0,-91.0,12412.0,17224.0,6689.0,1877.0,100,15.5,69.6,1.4,10.3,5.5,1.3,37.1,5.6,1.0,5.5,0.8,0.1,72.1,85.2,27.9,14.8,141,21.0,19.0,8.0,11.0,8.0,7.0,44.0,16.0,13.0,18.0,4.0,,111.0,60.0,20.5,49.6,26.8,63.3,20.4,48.6,26.8,62.2,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.738885357067,SHORT,-0.635755435793,LONG,0.303707088593,LONG,2007-03-05,994.02,995.54,-0.019127367797,995.54,-13103.49,-0.00451464072781,0.735549555141,0.753295459222,995.54,-14779.5,0.13712675988,0.465922310939,995.54,-10118.28
38,38,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-03-06,06.03.2007,99741,CME,0,99,201319,39705,135997,5902,21562,14269,2668,66258,10419,1968,8074,2071,196,146333,173490,54986,27829,-20152.0,5405.0,-18038.0,2727.0,-1262.0,2079.0,-223.0,-15800.0,-1903.0,-146.0,-4060.0,280.0,-30.0,-13389.0,-15254.0,-6763.0,-4898.0,100,19.7,67.6,2.9,10.7,7.1,1.3,32.9,5.2,1.0,4.0,1.0,0.1,72.7,86.2,27.3,13.8,133,24.0,18.0,10.0,10.0,9.0,7.0,38.0,16.0,11.0,13.0,5.0,,103.0,60.0,21.9,54.0,29.4,65.2,21.8,51.7,29.3,62.8,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.728236628976,SHORT,-0.548041570386,LONG,0.203538835087,LONG,2007-03-12,844.68,-192.16,-0.010648728091,-192.16,-13295.65,-0.00433985789522,0.725076185492,0.735985431036,-192.16,-14971.66,0.137126686276,0.49560016777,-192.16,-10310.44
39,39,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-03-13,13.03.2007,99741,CME,0,99,216699,33003,133661,19121,21951,13614,2483,71773,8119,3067,6689,5260,1701,159788,187026,56911,29673,15380.0,-6702.0,-2336.0,13219.0,389.0,-655.0,-185.0,5515.0,-2300.0,1099.0,-1385.0,3189.0,1505.0,13455.0,13536.0,1925.0,1844.0,100,15.2,61.7,8.8,10.1,6.3,1.1,33.1,3.7,1.4,3.1,2.4,0.8,73.7,86.3,26.3,13.7,134,21.0,20.0,14.0,11.0,8.0,7.0,43.0,14.0,10.0,11.0,5.0,,101.0,67.0,22.5,48.5,30.9,62.5,19.0,44.0,25.8,55.2,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.796750613328,SHORT,-0.603957663323,LONG,0.234415858288,LONG,2007-03-19,826.83,896.53,0.068513984352,896.53,-12399.12,-0.00270795895897,0.794593045367,0.742171476418,896.53,-14075.13,0.137126714462,0.320578543075,896.53,-9413.91
40,40,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-03-20,20.03.2007,99741,CME,0,99,182591,18587,124051,1681,21388,15684,2461,72699,7062,363,8213,2865,91,125483,154258,57108,28333,-34108.0,-14416.0,-9610.0,-17440.0,-563.0,2070.0,-22.0,926.0,-1057.0,-2704.0,1524.0,-2395.0,-1610.0,-34305.0,-32768.0,197.0,-1340.0,100,10.2,67.9,0.9,11.7,8.6,1.3,39.8,3.9,0.2,4.5,1.6,0.0,68.7,84.5,31.3,15.5,130,18.0,19.0,6.0,10.0,9.0,7.0,45.0,13.0,,11.0,5.0,,91.0,55.0,20.2,46.3,28.3,62.5,20.1,45.4,28.2,61.6,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.822920976417,SHORT,-0.739382212314,LONG,0.153862753561,LONG,2007-03-26,689.59,756.8,0.026170363089,756.8,-11642.32,-0.0035808511119,0.819974218924,0.801627570503,756.8,-13318.33,0.137126682681,0.215362068116,756.8,-8657.11
41,41,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-03-27,27.03.2007,99741,CME,0,99,192918,17305,123473,3212,21354,14441,2448,81280,12474,420,10347,4951,73,136439,161492,56479,31426,10327.0,-1282.0,-578.0,1531.0,-34.0,-1243.0,-13.0,8581.0,5412.0,57.0,2134.0,2086.0,-18.0,10956.0,7234.0,-629.0,3093.0,100,9.0,64.0,1.7,11.1,7.5,1.3,42.1,6.5,0.2,5.4,2.6,0.0,70.7,83.7,29.3,16.3,142,18.0,23.0,6.0,9.0,8.0,6.0,48.0,15.0,,15.0,7.0,,96.0,61.0,21.3,41.9,29.6,57.9,21.2,40.8,29.6,56.7,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.733899353628,SHORT,-0.754151927148,LONG,0.193127531778,LONG,2007-04-02,694.96,764.21,-0.089021622789,764.21,-10878.11,-0.00595547514153,0.729528634271,0.803308584566,764.21,-12554.12,0.137126733373,0.256149615461,764.21,-7892.9
42,42,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-04-03,03.04.2007,99741,CME,0,99,198368,15047,133618,2525,21884,14089,2249,86207,10320,420,8955,4001,77,137364,167299,61004,31069,5450.0,-2258.0,10145.0,-687.0,530.0,-352.0,-199.0,4927.0,-2154.0,0.0,-1392.0,-950.0,4.0,925.0,5807.0,4525.0,-357.0,100,7.6,67.4,1.3,11.0,7.1,1.1,43.5,5.2,0.2,4.5,2.0,0.0,69.2,84.3,30.8,15.7,142,16.0,23.0,6.0,10.0,7.0,6.0,50.0,15.0,,15.0,7.0,,96.0,62.0,24.0,45.0,32.2,60.3,23.9,43.9,32.1,59.2,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.786173816652,SHORT,-0.797571721656,LONG,0.216690295499,LONG,2007-04-09,626.23,-5505.64,0.052274463024,-5505.64,-16383.75,-0.00304272840739,0.783781703247,0.744374647048,-5505.64,-18059.76,0.137126707172,0.218780933717,-5505.64,-13398.54
43,43,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-04-10,10.04.2007,99741,CME,0,99,212087,14408,139714,3784,23721,16081,2900,94986,10360,622,9884,2622,87,150392,176170,61695,35917,13719.0,-639.0,6096.0,1259.0,1837.0,1992.0,651.0,8779.0,40.0,202.0,929.0,-1379.0,10.0,13028.0,8871.0,691.0,4848.0,100,6.8,65.9,1.8,11.2,7.6,1.4,44.8,4.9,0.3,4.7,1.2,0.0,70.9,83.1,29.1,16.9,142,15.0,22.0,7.0,12.0,8.0,8.0,51.0,15.0,4.0,14.0,5.0,,103.0,60.0,22.8,46.0,32.1,60.5,22.8,44.7,32.1,58.9,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.803314791259,SHORT,-0.813031234996,LONG,0.191950153259,LONG,2007-04-16,649.1,735.11,0.017140974607,735.11,-15648.64,-0.00376698734958,0.800288714603,0.789137945222,735.11,-17324.65,0.137126676883,0.241044189155,735.11,-12663.43
44,44,EURO FX - CHICAGO MERCANTILE EXCHANGE,2007-04-17,17.04.2007,99741,CME,0,99,217447,14808,144378,3301,24546,16095,2886,93752,12723,435,12894,1988,123,152745,181929,64702,35518,5360.0,400.0,4664.0,-483.0,825.0,14.0,-14.0,-1234.0,2363.0,-187.0,3010.0,-634.0,36.0,2353.0,5759.0,3007.0,-399.0,100,6.8,66.4,1.5,11.3,7.4,1.3,43.1,5.9,0.2,5.9,0.9,0.1,70.2,83.7,29.8,16.3,152,17.0,24.0,8.0,12.0,8.0,8.0,55.0,15.0,5.0,17.0,4.0,,111.0,64.0,19.9,44.9,28.8,58.9,19.8,43.9,28.7,57.6,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,0.761014322611,SHORT,-0.813953488372,LONG,0.207942717945,LONG,2007-04-23,664.34,740.06,-0.042300468648,740.06,-14908.58,-0.0049923423813,0.757215078555,0.793633851591,740.06,-16584.59,0.137126679559,0.23183819443,740.06,-11923.37
