,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_GBPUSD,PUT_GBPUSD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
21,21,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2006-11-07,07.11.2006,96742,CME,0,96,152030,10243,110408,1220,7124,2085,453,100097,17884,186,1419,1108,0,120742,133344,31288,18686,25352.0,170.0,25448.0,-222.0,-651.0,-20.0,20.0,23327.0,903.0,8.0,437.0,924.0,0.0,23089.0,27061.0,2263.0,-1709.0,100,6.7,72.6,0.8,4.7,1.4,0.3,65.8,11.8,0.1,0.9,0.7,0.0,79.4,87.7,20.6,12.3,85,4.0,23.0,,4.0,4.0,,37.0,7.0,,,,0.0,54.0,38.0,37.0,40.9,49.9,60.4,37.0,40.1,49.9,59.7,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.696832540833,SHORT,-0.830204474062,LONG,0.547182104463,LONG,2006-11-13,1490.7,1319.32,-0.026704535213,1319.32,-6178.63,-0.00831770236462,0.542630806579,0.573574081345,1319.32,-5070.8,0.0935297452869,0.391792458413,1319.32,-8807.05
22,22,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2006-11-14,14.11.2006,96742,CME,0,96,136600,9858,101100,1289,6918,2539,486,82668,14329,419,2549,74,0,104187,120236,32413,16364,-15430.0,-385.0,-9308.0,69.0,-206.0,454.0,33.0,-17429.0,-3555.0,233.0,1130.0,-1034.0,0.0,-16555.0,-13108.0,1125.0,-2322.0,100,7.2,74.0,0.9,5.1,1.9,0.4,60.5,10.5,0.3,1.9,0.1,0.0,76.3,88.0,23.7,12.0,81,,23.0,4.0,5.0,4.0,,35.0,5.0,,4.0,,0.0,52.0,37.0,34.0,43.1,46.2,61.6,34.0,42.3,46.2,60.7,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.704547563327,SHORT,-0.822311144757,LONG,0.463043248387,LONG,2006-11-20,-26593.59,1162.41,-0.084138856076,1162.41,-5016.22,-0.0197146926715,0.453914493051,0.546249428349,1162.41,-3908.39,0.0933297668346,0.385531676948,1162.41,-7644.64
23,23,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2006-11-21,21.11.2006,96742,CME,0,96,140587,9372,100760,936,6751,2072,483,87732,17589,548,1403,1297,0,107225,123685,33362,16902,3987.0,-486.0,-340.0,-353.0,-167.0,-467.0,-3.0,5064.0,3260.0,129.0,-1146.0,1223.0,0.0,3038.0,3449.0,949.0,538.0,100,6.7,71.7,0.7,4.8,1.5,0.3,62.4,12.5,0.4,1.0,0.9,0.0,76.3,88.0,23.7,12.0,79,,22.0,5.0,6.0,,,32.0,6.0,,,5.0,0.0,49.0,40.0,36.1,42.8,50.2,62.0,36.1,42.2,50.2,61.4,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.665992537101,SHORT,-0.829804234918,LONG,0.530318485776,LONG,2006-11-27,-22681.34,1696.07,0.067275237389,1696.07,-3320.15,0.0103311915597,0.53579730764,0.46377078898,1696.07,-2212.32,0.0926752072206,0.247635145569,1696.07,-5948.57
24,24,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2006-11-28,28.11.2006,96742,CME,0,96,154081,9372,115472,1901,5520,1530,470,100053,12334,750,1001,1368,0,119067,133825,35014,20256,13494.0,0.0,14712.0,965.0,-1231.0,-542.0,-13.0,12321.0,-5255.0,202.0,-402.0,71.0,0.0,11842.0,10140.0,1652.0,3354.0,100,6.1,74.9,1.2,3.6,1.0,0.3,64.9,8.0,0.5,0.6,0.9,0.0,77.3,86.9,22.7,13.1,86,,23.0,5.0,5.0,,,41.0,6.0,4.0,,4.0,0.0,56.0,41.0,34.4,42.6,46.8,62.1,34.4,41.7,46.8,61.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.780508421793,SHORT,-0.849860626061,LONG,0.565957446809,LONG,2006-12-04,2256.06,-2312.28,0.035638961033,-2312.28,-5632.43,0.00405344108649,0.568251521977,0.530697816138,-2312.28,-4524.6,0.0905414899427,0.220079633469,-2312.28,-8260.85
25,25,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2006-12-05,05.12.2006,96742,CME,0,96,151959,9331,109049,3174,5281,1526,582,94106,13481,1593,1488,2525,0,115555,131930,36404,20029,-2122.0,-41.0,-6423.0,1273.0,-239.0,-4.0,112.0,-5947.0,1147.0,843.0,487.0,1157.0,0.0,-3512.0,-1895.0,1390.0,-227.0,100,6.1,71.8,2.1,3.5,1.0,0.4,61.9,8.9,1.0,1.0,1.7,0.0,76.0,86.8,24.0,13.2,87,,22.0,6.0,5.0,,,38.0,9.0,4.0,,5.0,0.0,57.0,42.0,33.9,40.3,44.6,59.3,33.9,39.0,44.6,57.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.749393514086,SHORT,-0.842355127555,LONG,0.551638019686,LONG,2006-12-11,2648.83,2468.42,-0.014319427123,2468.42,-3164.01,-0.00586006110186,0.548405387185,0.565781926213,2468.42,-2056.18,0.0879072983536,0.237618089721,2468.42,-5792.43
26,26,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2006-12-12,12.12.2006,96742,CME,0,96,181580,10336,117236,24812,3729,2491,765,102903,15176,1036,1310,2339,763,145654,164618,35926,16962,29621.0,1005.0,8187.0,21638.0,-1552.0,965.0,183.0,8797.0,1695.0,-557.0,-178.0,-186.0,763.0,30099.0,32688.0,-478.0,-3067.0,100,5.7,64.6,13.7,2.1,1.4,0.4,56.7,8.4,0.6,0.7,1.3,0.4,80.2,90.7,19.8,9.3,90,,25.0,8.0,5.0,,,39.0,7.0,,,5.0,,61.0,44.0,32.0,42.0,48.0,59.7,30.7,32.9,43.0,49.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.74295175264,SHORT,-0.83795817264,LONG,0.199035369775,LONG,2006-12-18,1625.38,1552.81,-0.352602649911,1552.81,-1611.2,-0.0729873563004,0.184508304325,0.547966722532,1552.81,-503.37,0.130071104103,0.534149714467,1552.81,-4239.62
27,27,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2006-12-19,19.12.2006,96742,CME,0,96,149800,10444,114223,35,4474,5808,554,99166,10830,342,1957,2519,0,116972,134311,32828,15489,-31780.0,108.0,-3013.0,-24777.0,745.0,3317.0,-211.0,-3737.0,-4346.0,-694.0,647.0,180.0,-763.0,-28682.0,-30307.0,-3098.0,-1473.0,100,7.0,76.3,0.0,3.0,3.9,0.4,66.2,7.2,0.2,1.3,1.7,0.0,78.1,89.7,21.9,10.3,81,,16.0,,5.0,4.0,,36.0,8.0,,4.0,5.0,0.0,50.0,34.0,35.3,47.9,48.1,67.3,35.3,47.8,48.1,67.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.8030837485,SHORT,-0.832449645857,LONG,-0.129741295468,SHORT,2006-12-25,1514.4,1438.68,-0.328776665243,1514.4,-96.8,-0.0682594425332,-0.120885226966,0.195836163808,1438.68,935.31,0.154337601967,0.57397150433,1514.4,-2725.22
28,28,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2006-12-26,26.12.2006,96742,CME,0,96,140289,10867,106334,775,5060,6158,526,87399,10645,2,2333,2553,0,106962,126993,33327,13296,-9511.0,423.0,-7889.0,740.0,586.0,350.0,-28.0,-11767.0,-185.0,-340.0,376.0,34.0,0.0,-10010.0,-7318.0,499.0,-2193.0,100,7.7,75.8,0.6,3.6,4.4,0.4,62.3,7.6,0.0,1.7,1.8,0.0,76.2,90.5,23.8,9.5,81,4.0,15.0,,5.0,4.0,,36.0,8.0,,4.0,5.0,0.0,52.0,33.0,31.4,50.7,43.8,68.9,31.4,50.2,43.8,68.4,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.782852596793,SHORT,-0.814557896264,LONG,-0.0978784096987,SHORT,2007-01-01,1573.48,-5065.37,0.0318628857693,1573.48,1476.68,0.00330413487842,-0.098201813166,-0.129425900645,1573.48,2508.79,0.147379256907,0.575572306675,1573.48,-1151.74
29,29,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-01-03,03.01.2007,96742,CME,0,96,137217,15221,97166,637,4308,6960,587,79303,11423,390,1263,2595,0,101709,119758,35508,17459,-3072.0,4354.0,-9168.0,-138.0,-752.0,802.0,61.0,-8096.0,778.0,388.0,-1070.0,42.0,0.0,-5253.0,-7235.0,2181.0,4163.0,100,11.1,70.8,0.5,3.1,5.1,0.4,57.8,8.3,0.3,0.9,1.9,0.0,74.1,87.3,25.9,12.7,74,4.0,14.0,,6.0,4.0,,30.0,8.0,,,5.0,0.0,46.0,34.0,31.7,52.2,45.2,70.1,31.7,51.7,45.2,69.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.748186848313,SHORT,-0.729132372961,LONG,-0.235356762513,SHORT,2007-01-08,-9456.67,1485.95,-0.137478352814,-9456.67,-7979.99,-0.0302991257799,-0.228225658362,-0.0991818821853,0.0,2508.79,0.145419842959,0.52738232643,-9456.67,-10608.41
30,30,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-01-09,09.01.2007,96742,CME,0,96,132731,18517,90274,350,4032,8039,513,69775,10334,493,3725,2220,0,97405,112223,35326,20508,-4486.0,3296.0,-6892.0,-287.0,-276.0,1079.0,-74.0,-9528.0,-1089.0,103.0,2462.0,-375.0,0.0,-4304.0,-7535.0,-182.0,3049.0,100,14.0,68.0,0.3,3.0,6.1,0.4,52.6,7.8,0.4,2.8,1.7,0.0,73.4,84.5,26.6,15.5,68,7.0,11.0,,5.0,5.0,,26.0,5.0,,6.0,,0.0,48.0,26.0,32.4,52.9,45.2,70.0,32.4,52.9,45.2,69.7,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.742001522925,SHORT,-0.659585811326,LONG,-0.331952613702,SHORT,2007-01-15,1691.48,1651.62,-0.096595851189,1691.48,-6288.51,-0.0221865988492,-0.324587714225,-0.23624907203,1691.48,4200.27,0.14109242133,0.479800334182,1691.48,-8916.93
31,31,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-01-16,16.01.2007,96742,CME,0,96,150691,12236,104852,231,3371,9746,729,93692,10801,275,2526,2993,0,113060,129627,37631,21064,17960.0,-6281.0,14578.0,-119.0,-661.0,1707.0,216.0,23917.0,467.0,-218.0,-1199.0,773.0,0.0,15655.0,17404.0,2305.0,556.0,100,8.1,69.6,0.2,2.2,6.5,0.5,62.2,7.2,0.2,1.7,2.0,0.0,75.0,86.0,25.0,14.0,72,4.0,14.0,,5.0,4.0,,28.0,8.0,,5.0,4.0,0.0,44.0,32.0,34.6,47.5,50.0,63.9,34.6,47.4,50.0,63.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.793268448604,SHORT,-0.790994807324,LONG,-0.486010520698,SHORT,2007-01-22,1777.52,1548.04,-0.154057906996,1777.52,-4510.99,-0.033589092745,-0.469685868243,-0.333329946247,1777.52,5977.79,0.14108735929,0.313190299827,1777.52,-7139.41
32,32,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-01-23,23.01.2007,96742,CME,0,96,163961,11270,116567,0,3608,13022,687,107489,10543,0,2295,2271,0,125349,143090,38612,20871,13270.0,-966.0,11715.0,-231.0,237.0,3276.0,-42.0,13797.0,-258.0,-275.0,-231.0,-722.0,0.0,12289.0,13463.0,981.0,-193.0,100,6.9,71.1,0.0,2.2,7.9,0.4,65.6,6.4,0.0,1.4,1.4,0.0,76.5,87.3,23.5,12.7,75,,16.0,0.0,5.0,4.0,,33.0,7.0,0.0,4.0,,0.0,45.0,32.0,34.7,44.8,49.4,63.3,34.7,44.8,49.4,63.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.821353531246,SHORT,-0.82368171969,LONG,-0.566085387853,SHORT,2007-01-29,1704.77,1637.12,-0.080074867155,1704.77,-2806.22,-0.0189082542625,-0.555381701405,-0.486704232505,1704.77,7682.56,0.136321884236,0.249420200042,1704.77,-5434.64
33,33,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-01-30,30.01.2007,96742,CME,0,96,146660,18436,94877,558,3722,14092,669,86079,11447,24,1046,2800,0,110534,124467,36126,22193,-17301.0,7166.0,-21690.0,558.0,114.0,1070.0,-18.0,-21410.0,904.0,24.0,-1249.0,529.0,0.0,-14815.0,-18623.0,-2486.0,1322.0,100,12.6,64.7,0.4,2.5,9.6,0.5,58.7,7.8,0.0,0.7,1.9,0.0,75.4,84.9,24.6,15.1,75,5.0,14.0,,5.0,5.0,,33.0,7.0,,,,0.0,49.0,32.0,32.2,48.8,46.8,65.8,32.2,48.5,46.7,65.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.765252342965,SHORT,-0.674600443021,LONG,-0.582126417424,SHORT,2007-02-05,1223.57,1303.18,-0.016041029571,1223.57,-1582.65,-0.00620168760875,-0.578516251234,-0.566209696487,1223.57,8906.13,0.130258227296,0.319937453,1223.57,-4211.07
34,34,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-02-06,06.02.2007,96742,CME,0,96,162238,16313,108185,1016,2638,14600,680,105450,12810,484,491,3665,0,127072,141440,35166,20798,15578.0,-2123.0,13308.0,458.0,-1084.0,508.0,11.0,19371.0,1363.0,460.0,-555.0,865.0,0.0,16538.0,16973.0,-960.0,-1395.0,100,10.1,66.7,0.6,1.6,9.0,0.4,65.0,7.9,0.3,0.3,2.3,0.0,78.3,87.2,21.7,12.8,79,5.0,16.0,4.0,5.0,5.0,,34.0,8.0,,,5.0,0.0,50.0,38.0,36.7,45.4,51.6,64.0,36.7,45.3,51.6,63.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.783358701167,SHORT,-0.737939565294,LONG,-0.693932010674,SHORT,2007-02-12,1614.82,1554.32,-0.11180559325,1614.82,32.17,-0.0252047468875,-0.676441629988,-0.58306956955,1614.82,10520.95,0.128180586623,0.323793454855,1614.82,-2596.25
35,35,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-02-13,13.02.2007,96742,CME,0,96,150695,48866,87168,2661,2770,14820,682,58076,17382,504,1810,3673,0,115369,126890,35326,23805,-11543.0,32553.0,-21017.0,1645.0,132.0,220.0,2.0,-47374.0,4572.0,20.0,1319.0,8.0,0.0,-11703.0,-14550.0,160.0,3007.0,100,32.4,57.8,1.8,1.8,9.8,0.5,38.5,11.5,0.3,1.2,2.4,0.0,76.6,84.2,23.4,15.8,79,11.0,13.0,4.0,5.0,5.0,,25.0,13.0,,,5.0,0.0,47.0,39.0,35.5,46.0,50.0,63.1,35.4,45.7,49.9,61.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.539293381749,SHORT,-0.281561962451,LONG,-0.685048322911,SHORT,2007-02-19,1632.91,1573.74,0.008883687763,1632.91,1665.08,-0.00125574661756,-0.684188075797,-0.693834571325,1632.91,12153.86,0.122705941841,0.300207075509,1632.91,-963.34
36,36,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-02-20,20.02.2007,96742,CME,0,96,147702,42094,89341,2067,2799,15200,739,65878,13084,19,491,4279,0,114087,124729,33615,22973,-2993.0,-6772.0,2173.0,-594.0,29.0,380.0,57.0,7802.0,-4298.0,-485.0,-1319.0,606.0,0.0,-1282.0,-2161.0,-1711.0,-832.0,100,28.5,60.5,1.4,1.9,10.3,0.5,44.6,8.9,0.0,0.3,2.9,0.0,77.2,84.4,22.8,15.6,78,9.0,14.0,4.0,6.0,5.0,,31.0,7.0,,,5.0,0.0,50.0,35.0,34.2,48.5,49.6,64.9,34.1,47.3,49.5,63.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.668600086117,SHORT,-0.359470460684,LONG,-0.688982721262,SHORT,2007-02-26,1476.29,-23303.7,-0.003934398351,1476.29,3141.37,-0.00379930595628,-0.686365065105,-0.685061490333,1476.29,13630.15,0.117560583048,0.304210184771,1476.29,512.95
37,37,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-02-27,27.02.2007,96742,CME,0,96,160234,29864,95083,2806,2817,16409,783,82508,15835,0,2491,5343,0,121269,136259,38965,23975,12532.0,-12230.0,5742.0,739.0,18.0,1209.0,44.0,16630.0,2751.0,-19.0,2000.0,1064.0,0.0,7182.0,11530.0,5350.0,1002.0,100,18.6,59.3,1.8,1.8,10.2,0.5,51.5,9.9,0.0,1.6,3.3,0.0,75.7,85.0,24.3,15.0,83,9.0,16.0,5.0,6.0,6.0,,29.0,8.0,0.0,,7.0,0.0,50.0,40.0,30.7,46.1,44.3,61.7,30.7,44.7,44.2,60.4,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.67796386118,SHORT,-0.521973316686,LONG,-0.706959325913,SHORT,2007-03-05,1843.79,1866.92,-0.017976604651,1843.79,4985.16,-0.00658577381528,-0.702303451696,-0.689115928566,1843.79,15473.94,0.112848887252,0.303522649587,1843.79,2356.74
38,38,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-03-06,06.03.2007,96742,CME,0,96,152524,59584,80093,6313,1177,15010,768,49875,23582,634,5073,5308,0,123424,131708,29100,20816,-7710.0,29720.0,-14990.0,3507.0,-1640.0,-1399.0,-15.0,-32633.0,7747.0,634.0,2582.0,-35.0,0.0,2155.0,-4551.0,-9865.0,-3159.0,100,39.1,52.5,4.1,0.8,9.8,0.5,32.7,15.5,0.4,3.3,3.5,0.0,80.9,86.4,19.1,13.6,83,12.0,15.0,7.0,,6.0,,27.0,13.0,,4.0,4.0,0.0,52.0,42.0,29.9,45.1,44.9,60.4,29.9,42.0,44.9,56.9,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.35793729665,SHORT,-0.146831618663,LONG,-0.854574658677,SHORT,2007-03-12,1564.16,1581.63,-0.147615332764,1564.16,6549.32,-0.0323106593106,-0.826962788025,-0.708159360534,1564.16,17038.1,0.115661056394,0.352489841135,1564.16,3920.9
39,39,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-03-13,13.03.2007,96742,CME,0,96,160560,74398,78557,10761,2234,14911,1405,37633,26236,1664,3465,5546,0,131560,139080,29000,21480,8036.0,14814.0,-1536.0,4448.0,1057.0,-99.0,637.0,-12242.0,2654.0,1030.0,-1608.0,238.0,0.0,8136.0,7372.0,-100.0,664.0,100,46.3,48.9,6.7,1.4,9.3,0.9,23.4,16.3,1.0,2.2,3.5,0.0,81.9,86.6,18.1,13.4,80,13.0,15.0,7.0,5.0,5.0,4.0,20.0,15.0,,,4.0,0.0,48.0,46.0,34.4,43.7,50.8,58.2,34.4,40.4,50.5,54.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.178443376286,SHORT,-0.02719100389,LONG,-0.739399241761,SHORT,2007-03-19,-4397.48,1800.84,0.115175416916,-4397.48,2151.84,0.01983627273,-0.754066166777,-0.853569573758,-4397.48,12640.62,0.116060521075,0.357811301929,-4397.48,-476.58
40,40,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-03-20,20.03.2007,96742,CME,0,96,111646,13120,54107,543,1694,16004,903,65551,14661,0,2454,5225,0,84265,91443,27381,20203,-48914.0,-61278.0,-24450.0,-10218.0,-540.0,1093.0,-502.0,27918.0,-11575.0,-1664.0,-1011.0,-321.0,0.0,-47295.0,-47637.0,-1619.0,-1277.0,100,11.8,48.5,0.5,1.5,14.3,0.8,58.7,13.1,0.0,2.2,4.7,0.0,75.5,81.9,24.5,18.1,75,5.0,16.0,,4.0,5.0,,30.0,8.0,0.0,,5.0,0.0,44.0,36.0,33.1,39.0,47.2,56.0,33.1,39.0,47.2,55.2,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.634443724131,SHORT,-0.609680634269,LONG,-0.808565939654,SHORT,2007-03-26,1624.18,1618.65,-0.069166697893,1624.18,3776.02,-0.016743689635,-0.795027562511,-0.739955524969,1624.18,14264.8,0.11286736912,0.318921994794,1624.18,1147.6
41,41,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-03-27,27.03.2007,96742,CME,0,96,111802,13851,57618,982,2554,15967,829,61246,15475,0,1624,3266,0,81086,94137,30716,17665,156.0,731.0,3511.0,439.0,860.0,-37.0,-74.0,-4305.0,814.0,0.0,-830.0,-1959.0,0.0,-3179.0,2694.0,3335.0,-2538.0,100,12.4,51.5,0.9,2.3,14.3,0.7,54.8,13.8,0.0,1.5,2.9,0.0,72.5,84.2,27.5,15.8,74,5.0,16.0,,5.0,5.0,,27.0,10.0,0.0,,4.0,0.0,42.0,37.0,31.1,39.7,43.7,57.0,31.1,39.6,43.7,56.7,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.596590242567,SHORT,-0.612391386475,LONG,-0.724204956536,SHORT,2007-04-02,1678.46,1010.24,0.084360983118,1678.46,5454.48,0.01372160474,-0.7341422107,-0.807821702364,1678.46,15943.26,0.111311827361,0.250353586423,1678.46,2826.06
42,42,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-04-03,03.04.2007,96742,CME,0,96,122932,13501,65342,2290,2436,15967,871,72222,14391,65,460,2677,0,91845,101603,31087,21329,11130.0,-350.0,7724.0,1308.0,-118.0,0.0,42.0,10976.0,-1084.0,65.0,-1164.0,-589.0,0.0,10759.0,7466.0,371.0,3664.0,100,11.0,53.2,1.9,2.0,13.0,0.7,58.7,11.7,0.1,0.4,2.2,0.0,74.7,82.6,25.3,17.4,86,5.0,17.0,4.0,5.0,5.0,,37.0,10.0,,,6.0,0.0,53.0,42.0,30.6,39.3,42.6,55.6,30.6,39.2,42.6,55.2,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.66769422604,SHORT,-0.657521910633,LONG,-0.735260555344,SHORT,2007-04-09,-10010.45,1626.85,-0.011055598808,-10010.45,-4555.97,-0.0052124027138,-0.73142808123,-0.724277187783,-10010.45,5932.81,0.107015033422,0.280595611836,-10010.45,-7184.39
43,43,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-04-10,10.04.2007,96742,CME,0,96,120468,16256,57486,3084,1890,16945,860,68865,20071,124,1287,722,0,92366,99292,28102,21176,-2464.0,2755.0,-7856.0,794.0,-546.0,978.0,-11.0,-3357.0,5680.0,59.0,827.0,-1955.0,0.0,521.0,-2311.0,-2985.0,-153.0,100,13.5,47.7,2.6,1.6,14.1,0.7,57.2,16.7,0.1,1.1,0.6,0.0,76.7,82.4,23.3,17.6,79,7.0,15.0,,4.0,5.0,,35.0,8.0,,,,0.0,52.0,35.0,30.5,37.1,41.1,55.2,30.5,36.9,40.2,54.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.548641719888,SHORT,-0.55911149684,LONG,-0.799309795593,SHORT,2007-04-16,1650.7,1465.05,-0.064049240249,1650.7,-2905.27,-0.015728205961,-0.786738086501,-0.735775330656,1650.7,7583.51,0.104375204432,0.239893822041,1650.7,-5533.69
44,44,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2007-04-17,17.04.2007,96742,CME,0,96,134953,14080,66093,3084,1853,20340,1020,81747,16403,369,549,1983,0,102702,109292,32251,25661,14485.0,-2176.0,8607.0,0.0,-37.0,3395.0,160.0,12882.0,-3668.0,245.0,-738.0,1261.0,0.0,10336.0,10000.0,4149.0,4485.0,100,10.4,49.0,2.3,1.4,15.1,0.8,60.6,12.2,0.3,0.4,1.5,0.0,76.1,81.0,23.9,19.0,90,7.0,15.0,,4.0,6.0,,41.0,10.0,4.0,,5.0,0.0,61.0,38.0,28.9,35.5,40.2,51.9,28.9,35.4,40.1,51.4,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.66575649516,SHORT,-0.648759557457,LONG,-0.833010408687,SHORT,2007-04-23,1861.75,1833.97,-0.033700613094,1861.75,-1043.52,-0.00970597040014,-0.824925234317,-0.79956594998,1861.75,9445.26,0.100921091005,0.241670726632,1861.75,-3671.94
